Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,-0,1359041,0,-0,2555394,0,-0,1359041,0
1,-0,134445,0,-0,2206462,0,-0,134445,0
2,-0,1205836,0,-0,1843356,0,-0,1205836,0
3,-0,08712871,0,-0,1595049,0,-0,08712871,0
4,-0,07868682,0,-0,1273319,0,-0,07868682,0
5,-0,07868682,0,-0,1287962,0,-0,07868682,0
6,-0,0771235,0,-0,08505473,0,-0,0771235,0
7,-0,07524753,0,-0,08663367,0,-0,07524753,0
8,-0,07118291,0,-0,09267848,0,-0,07118291,0
9,-0,06711829,0,-0,08031265,0,-0,06711829,0
10,-0,06586764,0,-0,07572173,0,-0,06586764,0
11,-0,06409588,0,-0,1105055,0,-0,06409588,0
12,-0,06284523,0,-0,08225118,0,-0,06284523,0
13,-0,06315789,0,-0,07406461,0,-0,06284523,0
14,-0,06315789,0,-0,08820218,0,-0,06284523,0
15,-0,06242835,0,-0,09884834,0,-0,06242835,0
16,-0,06242835,0,-0,08357478,0,-0,06242835,0
17,-0,06013549,0,-0,06909327,0,-0,06013549,0
18,-0,05878061,0,-0,0775039,0,-0,05878061,0
19,-0,05815529,0,-0,06767587,0,-0,05815529,0
20,-0,05627931,0,-0,07522146,0,-0,05627931,0
21,-0,05440333,0,-0,06287129,0,-0,05440333,0
22,-0,05450756,0,-0,06026577,0,-0,05440333,0
23,-0,05294424,0,-0,07893694,0,-0,05294424,0
24,-0,05231892,0,-0,07199584,0,-0,05231892,0
25,-0,05231892,0,-0,05606044,0,-0,05231892,0
26,-0,05138093,0,-0,0585878,0,-0,05138093,0
27,-0,05044294,0,-0,06128712,0,-0,05044294,0
28,-0,04960917,0,-0,05519542,0,-0,04960917,0
29,-0,04940073,0,-0,08027098,0,-0,04940073,0
30,-0,0482543,0,-0,05406462,0,-0,0482543,0
31,-0,04700365,0,-0,05606566,0,-0,04700365,0
32,-0,04637832,0,-0,05363731,0,-0,04637832,0
33,-0,04648254,0,-0,07805107,0,-0,04637832,0
34,-0,04689943,0,-0,06556019,0,-0,04637832,0
35,-0,04679521,0,-0,06651901,0,-0,04637832,0
36,-0,04387702,0,-0,05120896,0,-0,04387702,0
37,-0,0437728,0,-0,07577906,0,-0,0437728,0
38,-0,04273059,0,-0,06957792,0,-0,04273059,0
39,-0,04335592,0,-0,06724857,0,-0,04273059,0
40,-0,04283481,0,-0,06601877,0,-0,04273059,0
41,-0,04273059,0,-0,0837311,0,-0,04273059,0
42,-0,04273059,0,-0,05793121,0,-0,04273059,0
43,-0,04283481,0,-0,05493486,0,-0,04273059,0
44,-0,04262637,0,-0,08469515,0,-0,04262637,0
45,-0,04293903,0,-0,05507035,0,-0,04262637,0
46,-0,04273059,0,-0,05597707,0,-0,04262637,0
47,-0,04273059,0,-0,06729546,0,-0,04262637,0
48,-0,04262637,0,-0,05104742,0,-0,04262637,0
49,-0,04241792,0,-0,07078687,0,-0,04241792,0
50,-0,04231371,0,-0,08101616,0,-0,04231371,0
51,-0,04231371,0,-0,05336113,0,-0,04231371,0
52,-0,04231371,0,-0,06701406,0,-0,04231371,0
53,-0,04262637,0,-0,051037,0,-0,04231371,0
54,-0,04231371,0,-0,05359041,0,-0,04231371,0
55,-0,03949974,0,-0,06659719,0,-0,03949974,0
56,-0,0412715,0,-0,05608129,0,-0,03949974,0
57,-0,0392913,0,-0,07184993,0,-0,0392913,0
58,-0,0392913,0,-0,08329859,0,-0,0392913,0
59,-0,03939552,0,-0,06630536,0,-0,0392913,0
60,-0,03835331,0,-0,05096404,0,-0,03835331,0
61,-0,03804065,0,-0,06068786,0,-0,03804065,0
62,-0,03949974,0,-0,05233976,0,-0,03804065,0
63,-0,03804065,0,-0,07902554,0,-0,03804065,0
64,-0,03814487,0,-0,09013548,0,-0,03804065,0
65,-0,03772799,0,-0,08693591,0,-0,03772799,0
66,-0,03814487,0,-0,05758207,0,-0,03772799,0
67,-0,03804065,0,-0,07581033,0,-0,03772799,0
68,-0,03741532,0,-0,05247004,0,-0,03741532,0
69,-0,03741532,0,-0,0567431,0,-0,03741532,0
70,-0,03689422,0,-0,05713914,0,-0,03689422,0
71,-0,03689422,0,-0,08226682,0,-0,03689422,0
72,-0,03553934,0,-0,05115685,0,-0,03553934,0
73,-0,03595623,0,-0,07502346,0,-0,03553934,0
74,-0,03585201,0,-0,1001094,0,-0,03553934,0
75,-0,03606045,0,-0,06799896,0,-0,03553934,0
76,-0,03470558,0,-0,06457008,0,-0,03470558,0
77,-0,03470558,0,-0,08460657,0,-0,03470558,0
78,-0,03470558,0,-0,08430953,0,-0,03470558,0
79,-0,03470558,0,-0,07045858,0,-0,03470558,0
80,-0,03512246,0,-0,05588849,0,-0,03470558,0
81,-0,0348098,0,-0,07129755,0,-0,03470558,0
82,-0,03470558,0,-0,06476811,0,-0,03470558,0
83,-0,03470558,0,-0,06460656,0,-0,03470558,0
84,-0,03522668,0,-0,09933298,0,-0,03470558,0
85,-0,03606045,0,-0,0618395,0,-0,03470558,0
86,-0,03470558,0,-0,05427827,0,-0,03470558,0
87,-0,03512246,0,-0,05120897,0,-0,03470558,0
88,-0,03470558,0,-0,06792079,0,-0,03470558,0
89,-0,03470558,0,-0,06656592,0,-0,03470558,0
90,-0,03491402,0,-0,06867118,0,-0,03470558,0
